// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Easter Event Monsters
//1920,EASTER_EGG,Easter Egg,Easter Egg,3,300,0,4,4,0,1,2,20,20,1,1,1,1,1,20,10,12,0,0,60,128,1000,1001,1,1,0,0,0,0,0,0,0,0,1010,250,935,500,558,300,501,200,501,200,713,800,558,300,558,300,0,0,0,0
//1921,EASTER_BUNNY,Easter Bunny,Easter Bunny,6,1800,0,60,55,1,20,26,0,40,1,36,6,1,11,80,10,10,0,2,60,181,200,1456,456,336,0,0,0,0,0,0,0,0,2250,200,515,8000,727,1200,746,1500,706,30,622,50,534,5000,0,0,0,0,4006,70

// eAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,1685,100,868,480,120,0,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,1973,120,500,672,480,92100,7000,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,1973,100,1068,768,576,13000,5000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

//Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
//Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,131,400,1872,672,480,0,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

//Lunar New Year 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

//iRO St. Patricks Day 2008 Event Monster overrides
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Christmas 2008 Event
//Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

//iRO Halloween 2009 Event
//Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//iRO Halloween 2008 Event
//Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

// The Invasor (v10) [Ivion]
2528,MOROCC_4,Ghost Hero,Ghost Hero,110,800000,2000,800000,800000,1,4208,5646,20,40,69,69,39,227,132,29,10,12,1,6,68,0x37bd,120,1094,1094,432,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2529,GLOOMUNDERNIGHT,Ghost Deux,Ghost Deux,140,5000000,4000,5000000,5000000,3,10423,16869,30,50,151,172,149,121,168,83,10,12,2,0,68,0x37bd,120,758,758,576,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0
2530,CORNUS,Wind Sbirro,Wind Sbirro,80,200000,1000,200000,200000,1,3943,4272,10,30,89,39,66,155,84,16,10,12,1,2,46,0x37bd,120,2738,2738,480,0,0,0,0,0,0,0,0,604,500,604,500,604,500,604,500,12999,500,12999,500,12999,500,14233,500,14234,500,0,0
2531,MOROCC_1,Wind Hero,Wind Hero,110,800000,2000,800000,800000,2,4035,4957,20,40,122,124,30,147,150,60,10,12,2,8,27,0x37bd,120,999,999,432,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2532,WISH_MAIDEN,Wind Deux,Wind Deux,140,5000000,4000,5000000,5000000,1,18214,18215,30,50,18,18,99,331,18,99,10,12,2,8,28,0x37bd,120,1011,1011,480,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0
2533,NECROMANCER,Undead Sbirro,Undead Sbirro,80,200000,1000,200000,200000,1,2983,3409,10,30,10,48,10,158,139,17,10,12,1,1,89,0x37bd,120,2130,2130,420,0,0,0,0,0,0,0,0,604,500,604,500,604,500,604,500,12999,500,12999,500,12999,500,14233,500,14234,500,0,0
2534,OSIRIS,Undead Hero,Undead Hero,110,800000,2000,800000,800000,1,1266,4675,20,40,14,159,77,89,179,94,10,12,1,1,89,0x37bd,120,660,660,384,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2535,LORD_OF_DEATH,Undead Deux,Undead Deux,140,5000000,4000,5000000,5000000,3,8940,11030,30,50,13,164,63,179,172,181,10,12,2,6,67,0x37bd,120,554,554,360,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0
2536,MOROCC_3,Demon Sbirro,Demon Sbirro,80,200000,1000,200000,200000,1,935,1375,10,30,40,173,25,58,90,39,10,12,1,6,69,0x37bd,120,770,770,432,0,0,0,0,0,0,0,0,604,500,604,500,604,500,604,500,12999,500,12999,500,12999,500,14233,500,14234,500,0,0
2537,DRACULA,Demon Hero,Demon Hero,110,800000,2000,800000,800000,3,2953,3434,20,40,11,130,124,120,119,137,10,12,2,6,87,0x37bd,120,709,709,576,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2538,I_BAPHOMET,Demon Deux,Demon Deux,140,5000000,4000,5000000,5000000,1,14872,14872,30,50,11,192,16,112,249,124,10,12,2,6,67,0x37bd,120,826,826,576,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0
2539,RETRIBUTION,Kaos Sbirro,Kaos Sbirro,80,200000,1000,200000,200000,2,1012,1145,10,30,34,131,65,70,123,39,10,12,1,8,67,0x37bd,120,719,719,360,0,0,0,0,0,0,0,0,604,500,604,500,604,500,604,500,12999,500,12999,500,12999,500,14233,500,14234,500,0,0
2540,BLOODY_KNIGHT,Kaos Hero,Kaos Hero,110,800000,2000,800000,800000,3,2578,3634,20,40,119,103,98,106,164,79,10,12,2,0,87,0x37bd,120,690,690,192,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2541,DUNEYRR,Kaos Deux,Kaos Deux,140,5000000,4000,5000000,5000000,1,15394,18280,30,50,15,169,113,164,226,80,10,12,2,7,62,0x37bd,120,935,935,480,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0
2542,BACSOJIN,Takeshi Sbirro,Takeshi Sbirro,80,200000,1000,200000,200000,2,519,1342,10,30,55,88,51,106,130,52,10,12,2,7,41,0x37bd,120,620,620,480,0,0,0,0,0,0,0,0,604,500,604,500,604,500,604,500,12999,500,12999,500,12999,500,14233,500,14234,500,0,0
2543,INCANTATION_SAMURAI,Takeshi Hero,Takeshi Hero,110,800000,2000,800000,800000,3,2681,3829,20,40,117,109,47,109,183,80,10,12,2,7,67,0x37bd,120,723,723,576,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,12999,500,14233,500,14233,500,14234,500,14234,500,12103,100,0,0
2544,DARK_SNAKE_LORD,Takeshi Deux,Takeshi Deux,140,5000000,4000,5000000,5000000,3,4343,7515,30,50,112,129,57,127,241,137,10,12,2,2,68,0x37bd,120,329,329,420,0,0,0,0,0,0,0,0,12999,500,12999,500,12999,500,14233,500,14233,500,14233,500,14234,500,14234,500,12103,500,0,0

2999,EMPELIUM,King Emperium,King Emperium,90,120000,0,0,0,1,60,71,40,50,1,17,80,50,26,20,10,12,0,8,26,0x120,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// devil square
2545,SOLDIER_SKELETON,Soldier Skeleton,Soldier Skeleton,29,2334,0,372,226,1,221,245,10,15,1,15,22,5,40,15,10,12,1,1,29,0x3885,200,2276,576,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,ORC_ARCHER,Orc Archer,Orc Archer,49,7440,0,1729,1787,9,310,390,10,5,1,44,25,20,125,20,10,12,1,7,22,0x3095,300,1960,620,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,SAND_MAN,Sandman,Sandman,34,3413,0,810,492,1,180,205,10,25,24,34,58,38,60,5,10,12,1,0,62,0x3885,250,1672,720,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,ARCHER_SKELETON,Archer Skeleton,Archer Skeleton,31,3040,0,483,283,9,128,153,0,0,1,8,14,5,90,5,10,12,1,1,29,0x2085,300,2864,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,MINOROUS,Minorous,Minorous,52,7431,0,2750,1379,1,590,770,15,5,65,42,61,66,52,25,10,12,2,2,43,0x3095,200,1360,960,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,STING,Sting,Sting,61,9500,0,4081,2970,1,850,1032,5,30,57,45,55,5,120,85,10,12,1,0,62,0x3695,300,528,500,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,ATROCE,Atroce,Atroce,82,1008420,0,295550,118895,2,2526,3646,25,25,100,87,30,49,89,72,10,12,2,2,67,0x37B5,150,576,600,240,147775,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2552,GARGOYLE,Gargoyle,Gargoyle,48,3950,0,1650,1650,9,290,360,10,10,15,61,20,20,126,40,10,12,1,6,64,0x2185,200,1020,720,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,ANCIENT_MUMMY,Ancient Mummy,Ancient Mummy,64,40599,0,8040,3499,1,836,1129,27,27,28,19,32,5,83,35,10,12,1,1,49,0x3695,175,1772,120,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,RAYDRIC,Raydric,Raydric,52,8613,0,3410,1795,1,830,930,40,15,58,47,42,5,69,26,10,12,2,7,47,0x3095,150,824,780,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,INJUSTICE,Injustice,Injustice,51,7600,0,2118,1488,1,480,600,0,0,84,42,39,0,71,35,10,12,1,1,47,0x3695,400,770,720,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,MIMIC,Mimic,Mimic,51,6120,182,165,165,1,150,900,10,40,44,121,1,60,75,110,10,12,1,0,60,0x3095,100,972,500,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,WRAITH_DEAD,Wraith Dead,Wraith Dead,74,43021,0,10341,3618,2,1366,1626,25,30,5,99,55,75,115,45,10,12,2,1,89,0x3695,175,1816,576,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,DARK_LORD,Dark Lord,Dark Lord,80,720000,0,65780,45045,2,2800,3320,30,70,1,120,30,118,99,60,10,12,2,6,89,0x37B5,100,868,768,480,32890,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2559,ANOLIAN,Anolian,Anolian,61,18960,0,5900,3700,1,640,980,15,15,1,43,58,25,80,65,10,12,1,5,41,0x3695,190,900,500,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,WANDER_MAN,Wander Man,Wanderer,74,8170,0,5786,4730,2,450,1170,5,5,1,192,38,45,127,85,10,12,1,6,24,0x3795,100,672,500,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,RAYDRIC_ARCHER,Raydric Archer,Raydric Archer,52,5250,0,3025,2125,9,415,500,35,5,15,25,22,5,145,35,10,12,1,6,47,0x2185,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,JOKER,Joker,Joker,57,12450,0,3706,2362,1,621,738,10,35,1,143,47,75,98,175,10,12,2,7,84,0x3695,100,1364,864,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,EDDGA,Eddga,Eddga,65,152000,0,25025,12870,1,1215,1565,15,15,78,70,85,66,90,85,10,12,2,2,23,0x37B5,300,872,1344,432,12512,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,GARM,Garm,Garm,73,197000,0,50050,20020,3,1700,1900,40,45,85,126,82,65,95,60,10,12,2,2,81,0x37B5,400,608,408,336,25025,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,TURTLE_GENERAL,Turtle General,Turtle General,97,320700,0,18202,9800,2,2438,3478,50,54,100,45,55,65,105,164,10,12,2,2,42,0x37B5,200,900,1000,500,9101,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2011,S_EMPEL_1,Support Crystal,Support Crystal,99,20,50000,0,0,3, 1,2,100,99, 0,0,0,90,20,0,10,12,1,0,26,0x40,2000,1308,1008,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,LEAF_CAT,Shiro,Shiro,1,25,50000,2000,2000,1,266,307,5,19,25,67,12,45,60,29,10,12,0,2,22,0xF1,150,960,864,720,0,0,0,0,0,0,0,0,7919,28,5097,7,12709,1500,14525,430,14564,285,14549,714,12130,714,12106,14,0,0,0,0

// Tierra Bossnia
2100,RSX_0806,RSX 0806,RSX-0806,86,500000,0,0,0,1,2740,5620,39,41,85,51,30,25,93,84,10,12,2,0,60,0x37B5,300,128,1104,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,GLOOMUNDERNIGHT,Gloom Under Night,Gloom Under Night,89,500000,0,0,0,3,5880,9516,10,20,100,115,98,78,111,50,10,12,2,0,68,0x37B5,300,1344,2880,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,RANDGRIS,Valkyrie Randgris,Valkyrie Randgris,99,500000,0,0,0,3,5560,9980,25,42,100,120,30,120,220,210,10,12,2,8,86,0x37B5,300,576,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,GARM,Garm,Garm,73,500000,0,0,0,3,1700,1900,40,45,85,126,82,65,95,60,10,12,2,2,81,0x37B5,400,608,408,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,MOROCC,Satan Morroc,Satan Morroc,99,500000,0,0,0,2,32000,32001,29,65,140,160,30,250,180,50,10,12,2,6,87,0x37B5,300,76,540,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Conquest Battleground
2105,S_EMPEL_1,Guardian Stone,Guardian Stone,90,500,0,0,0,0,1,1,100,99,1,1,1,1,1,1,0,0,2,0,20,0x160,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,S_EMPEL_2,Guardian Stone,Guardian Stone,90,500,0,0,0,0,1,1,100,99,1,1,1,1,1,1,0,0,2,0,20,0x160,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,EMPELIUM,Emperium,Emperium,90,250,0,0,0,0,1,1,100,99,1,1,1,1,1,1,0,0,2,0,20,0x160,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Mechanic Fixed Autonomous Weapon Platforms
2042,SILVERSNIPER,Silver Sniper,Silver Sniper,1,50000,0,0,0,9,300,1000,0,0,0,0,0,0,1000,0,10,12,1,0,20,0x3394,1000,1500,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,MAGICDECOY_FIRE,Magic Decoy Fire,Magic Decoy Fire,1,50000,0,0,0,9,300,1000,0,0,0,0,0,100,1000,0,10,12,1,0,20,0x3394,1000,1500,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,MAGICDECOY_WATER,Magic Decoy Water,Magic Decoy Water,1,50000,0,0,0,9,300,1000,0,0,0,0,0,100,1000,0,10,12,1,0,20,0x3394,1000,1500,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,MAGICDECOY_EARTH,Magic Decoy Earth,Magic Decoy Earth,1,50000,0,0,0,9,300,1000,0,0,0,0,0,100,1000,0,10,12,1,0,20,0x3394,1000,1500,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,MAGICDECOY_WIND,Magic Decoy Wind,Magic Decoy Wind,1,50000,0,0,0,9,300,1000,0,0,0,0,0,100,1000,0,10,12,1,0,20,0x3394,1000,1500,500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0








// Bifrost (14.1)
2131,LOST_DRAGON,Lost Dragon,Lost Dragon,135,608920,0,300000,300000,3,10500,15800,22,14,140,81,69,122,98,61,10,12,2,9,67,0x3795,150,840,648,576,150000,10000,617,2500,616,5000,0,0,2610,1000,13062,3,607,1000,608,500,610,500,1985,500,2854,300,0,0,0,0,0,0
2132,POM_SPIDER,Pom Spider,Pom Spider,145,122110,1,68250,68500,1,9632,14847,52,41,156,85,178,88,139,102,10,12,1,4,62,0x3985,250,864,1056,576,0,0,0,0,0,0,0,0,12573,500,11520,1000,1042,1000,13431,10,1654,3,0,0,0,0,0,0,0,0,0,0
2133,ANGRA_MANTIS,Angra Mantis,Angra Mantis,144,91720,1,66790,57020,1,8579,13756,37,31,122,155,119,81,132,79,10,12,1,4,42,0x3985,150,576,480,480,0,0,0,0,0,0,0,0,6086,5000,7194,1000,997,10,1830,10,0,0,0,0,0,0,0,0,0,0,0,0
2134,PARUS,Parus,Parus,142,86990,1,60310,55990,1,8511,13663,34,19,80,136,128,44,105,51,10,12,0,2,42,0x3885,180,384,792,432,0,0,0,0,0,0,0,0,6393,5000,7063,1000,12736,100,6383,5000,6383,3000,6383,1000,0,0,0,0,0,0,0,0
2135,CREEPER,Creeper,Creeper,100,1000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,22,0x40,2000,192,192,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,LITTLE_FATUM,Little Fatum,Little Fatum,142,85100,1,61500,51500,1,5442,8894,21,68,10,66,17,148,148,97,10,12,0,7,44,0x3885,150,432,300,432,0,0,0,0,0,0,0,0,6395,5000,7938,100,11519,100,2465,3,0,0,0,0,0,0,0,0,0,0,0,0
2137,MIMING,Miming,Miming,140,81200,1,57100,48300,1,7430,13652,42,42,90,66,105,77,133,77,10,12,0,0,20,0x3885,250,576,1140,504,0,0,0,0,0,0,0,0,6394,5000,7938,100,969,1,2853,3,0,0,0,0,0,0,0,0,0,0,0,0
2138,NYDHOG_MEMORY1_1,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,NYDHOG_MEMORY1_2,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,NYDHOG_MEMORY2_1,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,NYDHOG_MEMORY2_2,Nydhogg's Memory,Nydhogg's Memory,130,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0xC9,200,1248,576,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
